split	genre	dataset	year	sid	score	sentence1	sentence2
dev	main-forums	answers-forums	2015	0027	2.40	Bu sorunu özel olarak ele alan herhangi bir standart olabileceğini sanmıyorum.	Bunun için haritanın her yerinde yanıtlar bulacaksınız (yani muhtemelen "standartlar" yoktur).
dev	main-forums	answers-forums	2015	0033	1.00	Cevabım, hangi GRE'den bahsettiğinize bağlı olacaktır?	GRE'lerde gördüğüm sorun, puanlama aralığının oldukça sıkıştırılmış olmasıdır.
dev	main-forums	answers-forums	2015	0037	0.20	Erişiminiz varsa, Thomson Reuters'ın Web of Science portalı ile bunu çok kolay bir şekilde yapabilirsiniz.	Http://arxiv.culturomics.org adresindeki arXiv cultoromics web sitesine bakabilirsiniz, ancak bu web sitesi arXiv'deki makalelerde arama yapmaktadır.
dev	main-forums	answers-forums	2015	0044	0.60	Genel olarak bir postere götüren birkaç farklı iş akışı vardır.	Tamlık için, Apple'ın Sayfaları oldukça güzel poster düzenlerine sahiptir.
dev	main-forums	answers-forums	2015	0049	3.60	Diğer kişinin vermeyebileceğini iyi bilen figürü istemekte kesinlikle sorun yoktur.	Her zaman sorabilirsiniz, o zaman kabul etmek ya da etmemek yazarın seçimidir.
dev	main-forums	answers-forums	2015	0059	0.20	ABD'de akademik yıl Eylül ayı civarında başlıyor ve sanırım çoğu Avrupa ülkesi.	İstediğin daha kötü notlardan kaçınmak için işleri hızlandırmam.
dev	main-forums	answers-forums	2015	0062	0.20	Bravo'nun az önce başka bir cevapta söylediği şeyin tam tersini tavsiye edeceğim: A'ya gidin!	Kabulü erteleyebilirsiniz, ancak bir yıl ertelemek biraz alışılmadık bir durumdur.
dev	main-forums	answers-forums	2015	0079	0.00	Tekrar düzenleyin: Soru yine değişmiş görünüyor.	Bir öğretim üyesinin bir öğrencinin yeterlilik sınavında nasıl bir performans sergilediğini ortaya çıkarması için üç neden düşünebilirim.
dev	main-forums	answers-forums	2015	0082	0.00	Seteropere'e tamamen katılıyorum, "Ağ Bilimi" çok geniş bir konu.	Yanlış yönden yaklaştığını söyleyebilirim.
dev	main-forums	answers-forums	2015	0089	1.20	Bir ideolojiyi gösterişli bir şekilde desteklemek (özel veya gizli olmaktan ziyade) bir kişilik sorunudur.	Sanırım uygun bir cevap için 'kötü' ideolojinin tam olarak ne olduğunu bilmem gerekiyor.
dev	main-forums	answers-forums	2015	0093	0.00	Bu, sorunuzu tam olarak yanıtlamaz, ancak kesinlikle dikkate alınması gereken bir konudur.	Matematik, bilgisayar bilimi ve mühendisliği kapsayan disiplinler arası bir ana dal olan Hesaplamalı Bilimde doktora öğrencisiyim.
dev	main-forums	answers-forums	2015	0097	0.40	Olası birkaç sorun: 1) Böyle bir kimlik sistemi biraz müdahaleci görünüyor.	Matematikte zaten bu türden bir veritabanına sahibiz - ikisi, aslında MathSciNet ve Zentralblatt MATH ile.
dev	main-forums	answers-forums	2015	0101	0.40	Diğer yanıtların bir tamamlayıcısı olarak, gezegenlerin neden gelgit kilitlenmesine meyilli olduğu sorusuna değineyim.	Buradaki diğer cevaplar teknik anlamda açıklamakta harikadır.
dev	main-forums	answers-forums	2015	0102	3.00	Yıldızlar dönüyor, ancak istikrarlarının nedeni bu değil.	Yıldızlar, oluşturdukları gazın açısal momentumu nedeniyle dönerler.
dev	main-forums	answers-forums	2015	0104	4.40	Görünüşe göre Andromeda galaksisi (M31) ve Samanyolu (MW) bir çarpışma yolunda.	Birkaç milyar yıl içinde Samanyolu ve Andromeda çarpışacak.
dev	main-forums	answers-forums	2015	0107	3.20	Kısa cevap: Biz birçok yıldızın katkıda bulunduğu "şeylerden" yaratıldık.	Tek bir yıldızın eşyalarından oluşmamız pek olası değil.
dev	main-forums	answers-forums	2015	0108	3.40	Tek bildiğimiz şudur: Uzaktaki nesneler bizden uzaklıkları ile orantılı bir oranda bizden uzaklaşıyorlar.	Uzayın genişlemesi, kozmolojik mesafelerdeki nesnelerin birbirinden uzaklaştığı anlamına gelir.
dev	main-forums	answers-forums	2015	0111	3.40	Chris'in yukarıda dediği gibi, yıldızlar açısal momentumlarını korumak için dönerler.	Yıldızlar dönüyor, ancak istikrarlarının nedeni bu değil.
dev	main-forums	answers-forums	2015	0113	3.60	Bu web sitesine göre en yüksek görünür büyüklük 2 Şubat civarında yaklaşık 10,5 olacaktır.	AAVSO verileri, 10.5 civarında (görsel) şimdiden zirveye ulaşmış olabileceğini gösteriyor gibi görünüyor.
dev	main-forums	answers-forums	2015	0114	0.80	Tüm bu etkiler, 11 yıllık güneş döngüsü ile ilgilidir.	Güneş patlamalarının tahminiyle ilgili kısmı yanıtlamaya özel olacağım.
dev	main-forums	answers-forums	2015	0117	0.80	"Yaklaşan kozmik dinlenme çerçevesine göre ... 371 km / s hızla Aslan takımyıldızına doğru" hareket ediyoruz.	Başka bir nesneye göre olmayan bir 'hareketsiz' yoktur.
dev	main-forums	answers-forums	2015	0118	1.00	Evet, Ay'ın görünen boyutunun 30 arcmin olduğu doğru.	Ay'a "canlı" baktığınızda, hareketsiz bir görüntü görmezsiniz.
dev	main-forums	answers-forums	2015	0119	1.60	Küresel bir küme için verilerin M13'ünkine eşdeğer olduğunu varsayalım.	Küresel yıldız kümeleri, bileşik yıldız sistemleri spektrumunda ilginç bir yere sahiptir.
dev	main-forums	answers-forums	2015	0124	1.00	Neden ışık hızı 299,792,458 m / s ve (örneğin) 3,1 veya 4,3 x 10 ^ 44 m / s değil?	Işık hızının sonlu olması, Evrenimizin temellerinden biridir.
dev	main-forums	answers-forums	2015	0129	3.20	Tanımınıza göre, ikili sistemde (dolayısıyla çekim yapan bir cismin yakınında) oluşan bir yıldız genelleştirilmiş bir gezegendir.	"Genelleştirilmiş gezegen" tanımınızın ana kusuru, yıldızlar ve gezegenler arasındaki sınır olacaktır.
dev	main-forums	answers-forums	2015	0141	2.00	Yıldızlar arasındaki mesafeyi hesaplamak için kullanılan bir yöntem 3 Boyutlu trigonometridir.	İki yıldızın mesafelerini ve açısal ayrımlarını biliyorsanız, yalnızca iki boyutlu trigonometriye ihtiyacınız vardır.
dev	main-forums	answers-forums	2015	0147	0.00	Ne kadar uzaklaşırsa galaksiler bizden o kadar hızlı uzaklaşır.	İşte fizik yığını değişim web sitesinde yayınlanan benzer bir soruya cevabım.
dev	main-forums	answers-forums	2015	0169	0.60	Yıldızlar, kendisi de moleküler bulutlardan gelişen yıldız oluşum bölgelerinde oluşur.	Bizimki gibi bir güneş sisteminin galaksinin dışında var olması mümkün olabilir.
dev	main-forums	answers-forums	2015	0173	0.00	Kara delik (kısaca), kütlesi 3 güneş kütlesinden fazla olan ölü bir yıldızdan başka bir şey değildir.	Sanırım "Greenwhich'in yerel yıldız zamanı nedir?" Diye sormak istiyorsunuz.
dev	main-forums	answers-forums	2015	0183	1.40	Evet, ama aynı takımyıldızda kalmıyor.	Takımyıldızlar, gece gökyüzünü anlamlandırmak için insan yapılarıdır.
dev	main-forums	answers-forums	2015	0187	2.00	Asteroitler, küçük gezegenler olarak adlandırılan şeydir - küçük iç güneş sistemi kayalık gövdeler.	Bahsettiğiniz nesneler aslında iki farklı nesnedir: asteroitler ve kuyruklu yıldızlar.
dev	main-forums	answers-forums	2015	0203	2.60	İşte yıllar önce PHP ve Javascript (github bağlantısı) kullanarak yazdığım sözcüksel bir karar görevi.	Sadece referans olarak, basit web tabanlı sözcüksel karar görev yazılımını kendim yazdım.
dev	main-forums	answers-forums	2015	0206	4.20	Sosyal Anksiyete Bozukluğu olan bir kişinin dışa dönük olduğunu hayal etmek oldukça zor.	Görünüşte, sosyal kaygı bozukluğu gibi görünüyor ve dışa dönüklük aynı kişide var olmamalı.
dev	main-forums	answers-forums	2015	0207	2.80	Duyguyu tamamen düşüncelerden veya duyumlardan tanımlamak zordur, çünkü duygu her ikisini de içerebilir.	Teknik olarak konuşursak, bir duygu düşünceden beyinde işlendiği şekilde farklı değildir, her ikisi de nörotransmiterleri içerir.
dev	main-forums	answers-forums	2015	0208	0.00	Orijinal soruyla ilgili olabilecek ek bir kavram buldum: prototip teorisi.	İnsan kavram öğreniminin mevcut modellerine göre, sorunuzun yanıtı her ikisidir.
dev	main-forums	answers-forums	2015	0224	0.00	Olağanüstü hafıza yeteneğine sahip olan, bazen görsel hafıza olarak adlandırılan bireyler vardır.	Bunun neden böyle olmadığına dair birçok argüman var.
dev	main-forums	answers-forums	2015	0227	2.00	Spike tetikleyici belirli bir türdür veya bir ters korelasyon, kovaryans ve olasılık alt kümesi diyebilirsiniz.	Başak tetiklemeli ortalamanın naif versiyonu ve sofistike versiyonu var.
dev	main-forums	answers-forums	2015	0228	0.00	Diğer yorumlarda belirtildiği gibi, ANOVA, tahmin değişkenlerinin türlerini karıştırırken sorunludur.	Çoklu görevi hızlı görev değiştirme olarak düşünmeyi seviyorum.
dev	main-forums	answers-forums	2015	0232	2.60	S: İnsanların aşırı (veya olmayan) durumlarda akranlarına dolaylı olarak güvenmelerinin nedeni nedir?	Bir insanın diğer (ler) in farkındalığına güvenmesi, insanlar arasındaki güven seviyesi ile tanımlanır.
dev	main-forums	answers-forums	2015	0243	2.60	İçsel ödül, bir aktiviteyi tamamlayarak elde ettiğiniz duygusal kazançtır.	Frederick Herzberg'in iki faktörlü motivasyon teorisine göre, içsel ödüller motive edicidir (örn.
dev	main-forums	answers-forums	2015	0245	0.00	Tahminen sürücülerin çalışma alanı tabelalarına tepki olarak yavaşlama kararı birçok faktörden etkilenir.	Bu kısa konuşma "biraz hile yapma" meselelerini ele alıyor: Dan Ariely: Bizim hatalı ahlaki kurallarımız.
dev	main-forums	answers-forums	2015	0254	2.60	Yetişkin IQ'yu incelerken, genel yetişkin normları sıklıkla kullanılır.	Temel olarak, yaptığınız şey, her yaş grubu IQ'sunu standardizasyon örneklemiyle karşılaştırmaktır.
dev	main-forums	answers-forums	2015	0255	0.00	10 $ 'ı tercih etmek için bazı eski tarihsel emsaller var, ama aynı zamanda 6 $ için, bu yüzden Wikipedia'dan mükemmel sayılar için karışık destek var.	Bu gerçekten mümkün, ancak fizibilite dışındaki nedenlerle deneysel olarak yapıldığını görmedim.
dev	main-forums	answers-forums	2015	0267	1.60	Bunlar ilginç çalışmalardır, ancak sonuç şu: evet, çevre bilişsel yetenekleri etkiler.	Bilişsel kapasite ile ne demek istediğinizden emin değilim, ama dilin bizim düşünme şeklimizi şekillendirdiğine kesinlikle inanıyorum.
dev	main-forums	answers-forums	2015	0279	0.00	Bu davranışsal araştırmacılar için nispeten yeni bir sorun olduğu için, ortak bir fikir birliği olduğunu bilmiyorum.	Üç alt sorunuzdan sadece ilkini ele alacağım, diğerleri Chuck Sherrington tarafından yanıtlandı.
dev	main-forums	answers-forums	2015	0282	0.60	İnsan olmayan hayvanların da zekası varsa, zekaları neden insanlar kadar gelişmiş değil?	Kendi teoriniz kötü çünkü evrim teorisinin Lamarkçı bir yorumundan kaynaklanıyor gibi görünüyor.
dev	main-forums	answers-forums	2015	0286	1.80	Hare Psikopati Kontrol Listesi genellikle klinik ortamlarda psikopatiyi değerlendirmek için kullanılır.	9 Yaşındaki Bir Çocuğa Psikopat diyebilir misin? Başlıklı bir makaleden
dev	main-forums	answers-forums	2015	0300	3.80	Biftekleri tek tek dondurucu kağıda sardım ve ardından ziploc dondurucu poşetlerine koyarım.	Plastiğe (ayrı ayrı) iyice sarın ve ardından bir dondurucu torbasına koyun.
dev	main-forums	answers-forums	2015	0310	1.60	Yağa ek olarak, pişirmeye başlamadan önce ızgaranın güzel ve sıcak olduğundan emin olun.	Izgarayı yağlamak için kağıt havlu kullanıyordum ve gazetelerin çok daha iyi çalıştığını keşfettim.
dev	main-forums	answers-forums	2015	0313	3.20	Bulduğum en iyi yol, ızgaradan önce birkaç saat kulakları kabuğa batırmak.	Kulakları bir kase suya batırın.
dev	main-forums	answers-forums	2015	0315	2.60	Aslında farklı un türleri arasında epeyce fark vardır.	Fark, unun içerdiği protein miktarı% 5 ile% 15 arasında değişebilir.
dev	main-forums	answers-forums	2015	0323	3.00	Yumurta sayısına göre süre uzunluğunu asla ayarlamadım.	Zamanlamayı hissettirecek kadar yumurta kaynatmıyorum ...
dev	main-forums	answers-forums	2015	0326	1.40	Peyniri rende uzakta kenara daha yakın tutuyorum.	Sorunun ifadesine göre, o piramidal rendelerden birini veya bir "yaprak" rende kullandığınızdan oldukça eminim.
dev	main-forums	answers-forums	2015	0328	1.60	Krepleri iki aydan fazla bir süredir dondurucuda sakladım ve herhangi bir dondurucu yanığı olmadı.	Ambalajın türüne ve ayrıca dondurucuya bağlı olacaktır.
dev	main-forums	answers-forums	2015	0330	1.60	Ampulü karanfillere ayırın, altını ve ortasından çıkan kuru çubuğu kırın.	karanfillerin üzerine yatay olarak bir bıçak koyun ve vurun.
dev	main-forums	answers-forums	2015	0336	1.00	Bu tarifi bulmayı başardım, sanırım fikri buradan aldım.	Sadece birkaç barbekü sosu yaptım, ama her zaman çok iyi çıktılar.
dev	main-forums	answers-forums	2015	0337	1.80	Kıyılmış (konserve) ve taze sarımsak arasındaki farkı bir kez pişirildikten sonra tadamayacağına inanıyorum.	Tecrübelerime göre, taze sarımsak, doku istediğinizde veya lezzet infüzyonunu yavaşlatmak için harikadır.
dev	main-forums	answers-forums	2015	0341	1.80	Deriyle aldığım somonu ızgara yapıyorum.	Somon balığı harika bir seçimdir ve hemen hemen her yerde bulunur.
dev	main-forums	answers-forums	2015	0344	1.40	Çalıştığım tarifte, eti dondurucuya koydun, sonra da kavurun.	Soğutulmuş bir parça etle başlayarak, hızlı bir şekilde tüm dış yüzeyin üzerine kaynar su döküyorum.
dev	main-forums	answers-forums	2015	0346	2.60	Hiç aynı tada sahip değiller ve daha da önemlisi aynı kokmuyorlar.	Karabiber ve beyaz biber, Piper nigrum bitkisinin meyvesinin farklı preparatlarıdır.
dev	main-forums	answers-forums	2015	0351	2.00	Bu, satın aldığınız domates çeşidinin raf ömrüne bağlıdır.	Domatesler buzdolabında tutulursa daha uzun süre dayanır, ancak aslında onları orada tutmamanızı tavsiye ederim.
dev	main-forums	answers-forums	2015	0381	1.00	Glüten ile kombinasyon halinde pıhtılaşmış yumurta proteinleri, unlu mamullere ihtiyaç duydukları destek yapısını verir.	Temelde iki tür kek vardır: tereyağı ve sünger (veya Génoise).
dev	main-forums	answers-forums	2015	0392	1.40	Yaygın olanı mezgit balığıdır ve hemen hemen yıl boyunca mevsimdedir.	Beyaz balıklar, bir kural olarak, koyu renkli etli balıklardan daha hassas aromalıdır.
dev	main-forums	answers-forums	2015	0398	0.60	İyi çedarın üzerinde / içinde küçük miktarda kalsiyum laktat vardır - bu olabilir mi?	İki şüphem var: Birincisi, un ve tereyağı karışımını, meyanizi az pişiriyorsunuz ve unu tam olarak karıştırmıyorsunuz.
dev	main-forums	answers-forums	2015	0399	1.40	Bakır, metalik özelliklerinden dolayı (hızlı ısınır, ısıyı eşit şekilde dağıtır, vb.) Bazı görevler için faydalı olabilir.	Muhtemelen özneldir, ancak ... İyi kaplanmış paslanmaz çelik, size bakırdan çok daha iyi bir dolar başına pişirme performansı sağlayacaktır.
dev	main-forums	answers-forums	2015	0400	0.40	Belli ki yasal bir mazereti var, ancak daha sorumlu olabilir ve size önceden "söylemiş" olabilirdi.	Birincisi hem daha sorumlu hem de bu cümlede anlatıldı.
dev	main-forums	answers-forums	2015	0401	1.80	Bazı durumlarda, Tom'un onu sevmediği bile ima edilebilir.	Böyle bir cümlede Tom hakkında hiçbir ima yoktur.
dev	main-forums	answers-forums	2015	0402	4.00	Bu cümleyi İngilizce olarak hiç duymamış olduğum için başkalarına (ve kendinize) katılıyorum.	Bahsettiğiniz ifadeyi hiç duymadım veya görmedim.
dev	main-forums	answers-forums	2015	0403	0.60	İddia, en azından burada yeniden belirttiğiniz gibi yanlıştır.	"Esas olarak öyleydim", kullandığınız bağlamda iyi.
dev	main-forums	answers-forums	2015	0407	2.80	Öğrencilerinizin ana dil (ler) inin yapılarına bakmanızı öneririm.	Bikeboy389'un dediği gibi, öğrencilerin ana dillerine bakarak çok şey öğrenebilirsiniz.
dev	main-forums	answers-forums	2015	0409	2.60	Statü ile ilgili bazı referansların da sayılamaz olduğunu görüyorum ama bu bana pek mantıklı gelmiyor.	Bazı durumlarda "statü" sayılabilir olarak değerlendirilebilir.
dev	main-forums	answers-forums	2015	0410	2.60	Sizi doğru anladıysam, kapsayıcılık ve dışlama hiperisini arıyorsunuz demektir.	Dahil etme, dahil etme eylemidir ve dışlama, dışlama eylemidir.
dev	main-forums	answers-forums	2015	0414	0.60	İlk olarak, iki farklı çizgi türü olduğunun farkında olmalısınız: uzun tire ve uzun tire.	Noktalı virgül, tek başına duran, ancak ilişkilerini vurgulamak için birleştirilen cümleleri birleştirmek için kullanılır.
dev	main-forums	answers-forums	2015	0422	4.40	Bu cevabın kısalığı için kusura bakmayın, ancak sizin örneğiniz kapsamında "adlandırılmış" ın tercih edildiğini söyleyebilirim.	Metodunuza resmi olarak bir ad verdiğiniz için, örneğinizde adı tercih edilmiştir.
dev	main-forums	answers-forums	2015	0423	2.20	Standart İngilizcede "yok" un "ain't" ile aynı sicile sahip olduğunu düşünüyorum.	Bende olmayan ifadenin genellikle konuşma AmE'sinde nadir olduğunu söyleyebilirim.
dev	main-forums	answers-forums	2015	0429	1.00	"Daha gösterişli" kelimeler genellikle Latince (bazen Yunanca) kökenlidir.	Şinto'nun da işaret ettiği gibi, her dilde kaba sözler vardır.
dev	main-forums	answers-forums	2015	0430	0.00	Ben Amerikalıyım ve banyonun St.	Bu gibi durumlarda, ifadeyi uzatma eğilimindeyim.
dev	main-forums	answers-forums	2015	0432	1.60	Dışkılama için kullanılan oda neredeyse her zaman üstü kapalı sözlerle anılır.	Ben İngilizim ve muhtemelen 'tuvaleti' çoğu zaman ve her zaman özel bir ev bağlamında kullanacağım.
