genre	dataset	year	sid	score	sentence1	sentence2
main-news	headlines	2014	0169	3	Pazartesi günü kapanışta izlenecek hisse senetleri	Perşembe günü kapanışta izlenecek hisse senetleri
main-news	headlines	2014	0170	4	JFK'nin ölümünün 50. yıl dönümü anıldı	JFK'nin 50. ölüm yıldönümünde Dallas ilk anma törenini yaptı
main-news	headlines	2014	0171	1.2	Tayvan'ı 6,3 büyüklüğünde deprem vurdu	Pakistan'ın güneybatısındaki 7.7 büyüklüğünde deprem
main-news	headlines	2014	0172	0.8	Çocukların Boston Maratonu Haberleri Hakkında Konuşmalarına Yardımcı Olacak Kitaplar	Boston Maratonu'nun bitiş çizgisinde iki patlama raporu
main-news	headlines	2014	0173	2.6	Teknoloji Sektörü Kızışıyor: Google ve IBM Güçlü Kazançlar Yayınladı	Google hisseleri güçlü kazançlarla 1.000 doları aştı
main-news	headlines	2014	0176	1	Kenya'nın cumhurbaşkanlığı adaylarının profilleri	İtalyan gazeteci cumhurbaşkanı adayı seçildi
main-news	headlines	2014	0177	3.4	İsrail Filistinli tutukluları serbest bıraktı	Hükümet komitesi 26 Filistinli mahkumun serbest bırakılmasını onayladı
main-news	headlines	2014	0178	4	Philadelphia binası çöktü, 8-10 kişi mahsur kalabilir	Philadelphia binası çöktü; kapana kısılmış insanların raporları
main-news	headlines	2014	0179	3	Obama, Mandela ailesiyle buluştu	Obama, Zuma ile tanışır ve Mandela'ya saygılarını sunar
main-news	headlines	2014	0180	3.4	ABD Senatosu silah kontrolü tartışmasını başlattı	ABD Senatosu silah kontrolü tasarısını oylamaya hazır
main-news	headlines	2014	0182	1.4	Şam'da bombalı araç 53 kişi öldü	Irak'ın başkentinde bombalama olayları 13 sivili öldürdü
main-news	headlines	2014	0183	2.6	Doha'da 'Suriye Dostları' isyancıları silahlandırmak için görüşüyor	Suriye görüşmeleri isyancılara askeri yardım konusunda anlaştı
main-news	headlines	2014	0184	2	Suriye, İsrail'in hava saldırılarını kınadı.	Irak'ı vuran bir dizi ölümcül saldırı
main-news	headlines	2014	0185	5	Mısır lideri 3 şehirde olağanüstü hal ilan etti	Mısır cumhurbaşkanı üç şehirde olağanüstü hal ilan etti
main-news	headlines	2014	0186	2.8	ABVP protestocuları Jantar Mantar'da polisle çatıştı, taş attı	Jantar Mantar'da protestocular polisle çatıştı, 5 kişi gözaltına alındı
main-news	headlines	2014	0187	2.8	Başbakan İstanbul'daki protestolara son verme çağrısı	Türk polisi İstanbul'da göstericilere gaz bombası attı
main-news	headlines	2014	0189	1.8	Terör suçlarından yargılanan iki kişi	Suudi doğumlu Nijeryalı, New York'ta terörle suçlandı
main-news	headlines	2014	0190	3.6	AB, Nobel Barış Ödülü'nü aldı	AB 2012 Nobel Barış Ödülü'nü Aldı
main-news	headlines	2014	0191	2.6	San Fermin boğa güreşi festivalinin başlaması, Bask bayrağının görünümü engellediği için kısa bir süre ertelendi	San Fermin boğa koşusu festivali başlıyor
main-news	headlines	2014	0192	2.8	Kabil intihar saldırısında çoğu yabancı olmak üzere 21 kişi öldü	İngiliz Kabil'de ölüler arasında intihar saldırısı
main-news	headlines	2014	0193	0	Irvine cinayetlerinde eski LAPD subayı arandı	Eski CIA görevlisi bilgi sızıntısı nedeniyle 30 ay hapis cezasına çarptırıldı
main-news	headlines	2014	0194	0.8	Tokyo 0.88pc daha düşük yakın hisse senedi	Singapur piyasaları yüzde 0,44 düşüşle kapadı
main-news	headlines	2014	0195	0.6	Pakistan mahkemesi öfke dolu yanıtlar talep etti	Pakistan-BM raporu, uyuşturucu kullanımının endişe verici seviyelerini ortaya koyuyor
main-news	headlines	2014	0196	3.8	Intel'in McAfee'si Bulut Tabanlı, Ağa Bağlı Güvenlik Duvarı Uzmanı Stonesoft'u 389 Milyon Dolara Nakit Olarak Satın Aldı	McAfee, güvenlik duvarı Stonesoft'u 389 milyon dolara satın alacak
main-news	headlines	2014	0197	1	4.1 büyüklüğünde deprem ABD'yi vuruyor	Filipinler'de 7.2 büyüklüğünde deprem
main-news	headlines	2014	0198	3.6	Bangladeş Muhalefet Lideri Savaş Suçları Nedeniyle Ölüme Mahkum Edildi	Bangladeş: Kaçak Savaş Suçları Mahkemesi Tarafından Ölüme Mahkm Edildi
main-news	headlines	2014	0199	4.2	Polis katilinin vurularak öldürüldüğü iddia edildi	Polis katilinin kurşun yarasından öldüğü iddia edildi
main-news	headlines	2014	0201	4.8	Libya Bingazi'deki İsveç konsolosluğuna bombalı araç, can kaybı yok	Bingazi'deki İsveç Konsolosluğu'na Bombalı Araç Düştü, Yaralanmadı
main-news	headlines	2014	0202	3	Müşerref Lal Mescidi davasında tutuklandı	Müşerref Pakistan'da tutuklandı
main-news	headlines	2014	0203	4.4	İran nükleer görüşmelerin 'yol haritası' vereceğini umuyor	İran'ın Cenevre'deki Nükleer Görüşmeleri Büyük Umutları Artırdı
main-news	headlines	2014	0204	2.8	Afgan baskınlarında 35 militan öldürüldü: resmi	Afgan baskınlarında 12 militan öldürüldü: Bakanlık
main-news	headlines	2014	0205	4	Kuzey Kore'nin kısa menzilli füzeleri test ettiği bildirildi	Kuzey Kore kısa menzilli füzeler fırlattı
main-news	headlines	2014	0206	2.8	Taylandlı protestocular oylamayı engelliyor; 1 şiddet sonucu ölü	Taylandlı protestocular Bangkok'ta sandık merkezlerini kapattı
main-news	headlines	2014	0207	1.8	Venezuela'dan Hugo Chavez kanserden öldü	Hugo Chavez: Venezuela yetkilileri birlik için
main-news	headlines	2014	0208	2.2	Kuzey Kore'nin üçüncü testi onu nükleer güç durumuna yaklaştırıyor	NATO, Kuzey Kore nükleer testinin dünya barışına büyük bir tehdit olduğunu söylüyor
main-news	headlines	2014	0209	4.6	Kuzey Kore üçüncü nükleer test yapıyor	Kuzey Kore Üçüncü Nükleer Testi Onayladı
main-news	headlines	2014	0210	3.6	Hindistan hisse senetleri düz açıldı	Hindistan hisse senetleri düşüşle açıldı
main-news	headlines	2014	0211	5	Makao'da Kumar Geliri Hits, 2012'de 38 milyar dolar kaydetti	Makao kumar geliri 2012'de 38 milyar ABD doları rekor kırdı
main-news	headlines	2014	0212	3.8	İsrailliler ve Filistinliler ABD'deki görüşmelere devam ediyor	İsrailliler, Filistinliler görüşmelere başladı
main-news	headlines	2014	0214	2.4	Nelson Mandela anma töreni	Nelson Mandela öldü: Canlı yayın
main-news	headlines	2014	0215	3.8	NM County Eşcinsel Evlilikler Duyuşmasına Hazırlanıyor	Bazı eyalet yetkilileri eşcinsel evliliğin yolunu açıyor
main-news	headlines	2014	0217	4	Birleşik Krallık'taki kazada ABD Hava Kuvvetleri'nden dört helikopter ekibi öldü	ABD Hava Kuvvetleri helikopter ekibi İngiliz kazasında hayatını kaybetti
main-news	headlines	2014	0218	4.2	Tokyo 2020 Olimpiyat Oyunlarına ev sahipliği yapacak	Tokyo, 2020 Olimpiyatlarına ev sahipliği yapmak için yarışı kazandı
main-news	headlines	2014	0219	4	Malezya, Avustralyalı senatörü havaalanında tutukladı	Malezya, Avustralyalı milletvekilini havaalanında gözaltına aldı
main-news	headlines	2014	0222	2.2	Güney Kore Kuzeyden Ateşlemeli Füzeler Söyledi	Kuzey Kore kısa menzilli füzeler fırlattı
main-news	headlines	2014	0223	3	At eti skandalı Fransa'ya ulaştığında İngiltere fabrikaları kapattı	AB bakanları at eti skandalını çözmek için 'kararlı'
main-news	headlines	2014	0224	3.2	ABD Suriye'yi kimyasal silahlar konusunda uyardı	ABD'nin Suriye'nin kimyasal silahlarıyla ilgili endişeleri artıyor
main-news	headlines	2014	0225	1.2	İtalya'da otobüs kazasında 37 kişi öldü	Pakistan'da otobüs kazasında 12 kişi öldü
main-news	headlines	2014	0228	3	Çin yuanı, ABD doları karşısında 6.2689 değerinde güçlendi	Çin yuanı, ABD doları karşısında 6,2816'ya geriledi
main-news	headlines	2014	0229	2	ABD, Suriye muhalefetini tanıdı	Rusya, Suriye muhalefetini görüşmeye davet ediyor
main-news	headlines	2014	0231	4.8	Mısır yeni anayasayı oyladı	Mısırlılar Yeni Anayasa İçin Oy Verdi
main-news	headlines	2014	0232	4.4	Preston ve İngiltere efsanesi Tom Finney 91 yaşında öldü	Eski İngiltere büyük Tom Finney 91 yaşında öldü
main-news	headlines	2014	0234	3	Bingazi'de bombalı araç bir kişiyi öldürdü, beşi yaraladı	Bingazi'de bombalı araç Libya Dışişleri Bakanlığı'nı vurdu
main-news	headlines	2014	0235	3.4	Afganistan'da yol kenarındaki bombalar 5 kişiyi öldürdü	Afganistan'da yol kenarına yerleştirilen bomba 3 polisin ölümüne yol açtı
main-news	headlines	2014	0236	0.4	Sri Lanka Tamilleri Daha Fazla Özerklik İçin Oy Verdi	Suriye, Cameron ve Putin için görüşüyor
main-news	headlines	2014	0237	3.6	Fransız liderliğindeki birlikler Timbuktu'ya yaklaşıyor	Fransız liderliğindeki askerler Timbuktu'ya erişimi kontrol ediyor
main-news	headlines	2014	0238	1.2	NATO hava saldırısı iki Afgan çocuğu öldürdü	NATO daha sağlam bir şekilde Afganistan'da
main-news	headlines	2014	0239	4	Pakistan'da Silahlı Kişiler 11 Yabancı Turisti Öldürdü	Pakistan'da silahlı kişiler 11 yabancı dağcıyı öldürdü
main-news	headlines	2014	0240	4	K Kore ortak sanayi bölgesinde çalışmayı durduracak	Kuzey Kore ortak sanayi bölgesine erişimi engelliyor
main-news	headlines	2014	0241	1.8	Delhi Çetesi Tecavüz Zanlısı 'Dövüldü, Zehirlendi'	Delhi toplu tecavüz kararı yeniden ertelendi
main-news	headlines	2014	0243	1.4	Fransa Mali'ye askeri yardım sözü verdi	Fransızların çoğu Mali'deki askeri operasyonu destekliyor
main-news	headlines	2014	0245	4	Mısırlılar bölücü anayasayı oyladı	Mısırlılar anayasa değişikliğine oy verdi
main-news	headlines	2014	0246	2.8	Reid, borç tavanı görüşmelerinde 'muazzam ilerleme'den bahsediyor	Senato liderleri ABD'nin borç tavan anlaşmasına yakın görünüyor
main-news	headlines	2014	0248	2	6.2 büyüklüğünde deprem Sarangani'yi sarsıyor	Çin'in güneybatısındaki 4,3 büyüklüğünde deprem sarsılıyor
main-news	headlines	2014	0249	1.2	Los Angeles araba kaosunda bir ölü, 11 yaralı	Cotabato patlamasında 6 ölü 33 yaralı
main-news	headlines	2014	0250	4.2	EasyJet Başkanı istifa edecek	İngiliz havayolları başkanı easyJet istifa edecek
main-news	headlines	2014	0251	0.8	Obama, büyük bütçeli anlaşmada sosyal güvenlik ağını kesme teklifini yeniledi: Aide	Japonya ABD'yi bütçe tıkanıklığını hızla çözmeye çağırıyor
main-news	headlines	2014	0252	2.4	İntihar Bombacısı Afgan Eyalet Konseyi'nde 14 kişiyi öldürdü	İntihar Bombacısı Afganistan'da 11'i Öldürdü
main-news	headlines	2014	0254	3.4	Komite, nihai büyük göçmenlik kararlarına yaklaşıyor	Senato Yargı Komitesi, göçmenlik yasasını şekillendirmede nihai büyük kararlara yaklaşıyor
main-news	headlines	2014	0255	3.8	Afganistan'daki İç Saldırıda ABD Birlikleri Öldürüldü	Afganistan'daki 'içeriden saldırıda' NATO askerleri öldürüldü
main-news	headlines	2014	0256	1.8	Köpeğin kızını öldürmesinin ardından anne, adam öldürme şüphesiyle tutuklandı	Suffolk'ta bıçaklandıktan sonra cinayet şüphesiyle tutuklanan adam
main-news	headlines	2014	0259	3.2	Kanada tren felaketinde 5 ölü, 40 kayıp	Kanada tren kazasında hala 40 kişi kayıp
main-news	headlines	2014	0260	3	Tunuslu muhalif siyasetçi vurularak öldürüldü	Tunus muhalefet lideri öldürüldü; protestolar patlak verdi
main-news	headlines	2014	0262	4.8	BM'nin Suriye yardımında büyük bir desteğe ihtiyacı var	BM başkanı, Suriye yardımında büyük destek için baskı yapıyor
main-news	headlines	2014	0263	1.6	Hisse senetleri Wall St liderliğinde yükseldi	Wall Street'te hisse senetleri düştü
main-news	headlines	2014	0264	2.6	George Zimmerman, Trayvon Martin cinayetinden suçsuz bulundu	Zimmerman'ın Trayvon Martin cinayetinden beraat etmesi üzerine protestolar ve sükunet çağrısı
main-news	headlines	2014	0265	3.6	Bilgi uçuran Edward Snowden Moskova'ya uçtu	Ulusal Güvenlik Teşkilatı muhbiri Edward Snowden Moskova'ya uçmak üzere Hong Kong'dan ayrıldı
main-news	headlines	2014	0266	0.6	Kuzey Irak'taki bombalı saldırılarda 17 ölü, 133 yaralı	Lübnan'ın kuzeyinde çıkan çatışmalarda 2 ölü, 6 yaralı
main-news	headlines	2014	0267	1.2	İçerdekiler 2012 Seçim Sırlarını Açıkladı	Venezuela Seçim Seti Olarak Tüm Gözler Capriles Üzerinde
main-news	headlines	2014	0268	2.8	Hemşirenin ölümü üzerine asil keder	Hemşirenin ölümü üzerine gözyaşları içinde radyo şakası yapan kişi
main-news	headlines	2014	0269	4.2	N Kore, tartışmalı roket fırlatmasını geciktirebileceğini söyledi	K.Kore, tartışmalı roket fırlatmasını ertelemeye hazır görünüyor
main-news	headlines	2014	0272	4	Critical Gates anısı, Obama yönetimini salladı	Gates patlama Obama yönetimini salladı
main-news	headlines	2014	0273	4.2	Jeff Bezos, Washington Post'u Canlandırmak İçin 250 Milyon Dolarlık Bahis Yaptı	Jeff Bezos, Washington Post İçin 250 Milyon Dolar Ödedi
main-news	headlines	2014	0274	3.8	Brooks, hackleme suçlamalarından dolayı suçsuz olduğunu iddia etti	Brooks, telefon dinleme işitme duyusunda suçsuz olduğunu iddia etti
main-news	headlines	2014	0275	4	Tasfiye, Kuzey Kore'nin seçkinlerine tüyler ürpertici bir mesaj gönderiyor	Kim amcasının tasfiyesi, Kuzey Kore'nin seçkinlerine tüyler ürpertici bir mesaj gönderdi
main-news	headlines	2014	0276	1.4	Güney Afrikalılar, hasta Mandela'nın 95. doğum gününü kutladı	Güney Afrika'nın eski Başbakanı Nelson Mandela hastaneye döndü
main-news	headlines	2014	0277	3	Obama sağlık yasasının işe yaradığını açıkladı	Obama, yeni sağlık hizmetleri yasasını işlemeye yönelik taahhütte bulundu
main-news	headlines	2014	0278	3	Şiddetli yağmur Noel Günü sel tehdidini artırıyor	Taze yağmur daha fazla sel getirir
main-news	headlines	2014	0279	3.6	Binlerce eşcinsel evliliği protesto etti	Paris'te binlerce kişi eşcinsel evliliği protesto etti
main-news	headlines	2014	0280	0.4	Tayvanlı çete lideri 17 yıl sonra havaalanında yakalandı	Zambiya petrol anlaşması nedeniyle eski lider Banda'yı tutukladı
main-news	headlines	2014	0282	3	İran nükleer müzakereleri ilerleme umutlarıyla başladı	İran nükleer görüşmeleri Cenevre'de başlıyor
main-news	headlines	2014	0283	4.2	Tayland'daki siyasi protestolar bakanlığı daha fazla felç ediyor	Taylandlı protestocular daha fazla bakanlığı kuşattı
main-news	headlines	2014	0284	4.6	Amazon'un Bezos'u Washington Post'u 250 milyon dolara satın alacak	Amazon'un Bezos'u Washington Post'u 250 milyon dolara satın aldı
main-news	headlines	2014	0285	1.8	Obama ekonomi turu düşük beklentilerle boğuştu	Obama, İzcileri eşcinsellere yönelik yasağı kaldırmaya teşvik ediyor
main-news	headlines	2014	0286	0.6	İsrail, hava saldırısının ardından Hizbullah'ı reddetme sözü verdi	Hizbullah Beyrut kalesinde bombalı araçla dört kişi öldü: Bakan
main-news	headlines	2014	0287	2.4	Fransa, Suriye'deki ABD-Rusya Anlaşmasını Memnuniyetle Karşıladı	Arap Ligi, ABD-Rusya'nın Suriye konusundaki anlaşmasını memnuniyetle karşıladı
main-news	headlines	2014	0288	2	Orta Afrika Cumhuriyeti'ne daha fazla Fransız askeri	Orta Afrika başkentindeki silahlı çatışmalar yeni bir panik yaratıyor
main-news	headlines	2014	0289	1	BM kararı Suriye'de kimyasal silahların imha edilmesini emretti	Almanya Suriye kimyasal misyonuna yardım etmeye hazır
main-news	headlines	2014	0290	4.6	Özel GÜNCELLEME 2-Mısır yanlısı Mursi ittifakı, görüşmelerde esnekliğe işaret ediyor	ÖZEL-GÜNCELLEME 1-Mısır yanlısı Mursi ittifakı görüşmelerde esnekliğe işaret ediyor
main-news	headlines	2014	0291	4.2	David Beckham sezon sonunda emekli olacak	David Beckham Futboldan Emekli Oldu
main-news	headlines	2014	0293	3.4	Libya dört ülke ile sınırlarını aniden kapatıyor	Libya sınırları kapattı, güneyde sıkıyönetim ilan etti
main-news	headlines	2014	0294	1	Yunanistan'ı 6,0 büyüklüğünde deprem vurdu - USGS	Japonya'da 5,0 büyüklüğünde deprem
main-news	headlines	2014	0295	0.2	Adam denize sürüklendikten sonra ara	Lara, Nepal'i ziyaret etmeyi planlıyor
main-news	headlines	2014	0296	3	Militanlar Pakistan'da jailbreak yaptı	Taliban hapishanesinden kaçış: Pakistan hapishanesine yapılan saldırıdan sonra 250 militan kaçtı
main-news	headlines	2014	0297	3	Göktaşı Rusya'nın merkezine çarptı, 500'den fazla insan yaralandı	Göktaşı Rusya'nın merkezine çarptı, 400 kişi yaralandı
main-news	headlines	2014	0299	4.2	Blizzard ABD'nin kuzeydoğusunu durma noktasına getiriyor	Blizzard, ABD'nin kuzeydoğusunu salladı, yolları kapattı
main-news	headlines	2014	0300	1.6	NATO protestocuları terör suçlamalarından beraat etti	NATO protestocuları terörle mücadele suçlarından hüküm giydi
main-news	headlines	2014	0301	1.4	'Suriye konusunda güvenirlik'	Obama: Kongre, dünya güvenilirliği çevrimiçi
main-news	headlines	2014	0302	0	Taliban Pakistan'da ABD'nin gündeminde	Büyük deprem Pakistan'ı vururken en az 33 ölü
main-news	headlines	2014	0304	5	Mısır içişleri bakanı bombadan kurtuldu	Mısır içişleri bakanı bombalı saldırıdan sağ çıktı
main-news	headlines	2014	0305	2	Çin yuanı Perşembe günü ABD doları karşısında 6,2767'ye geriledi	Çin yuanı Salı günü USD karşısında 6,1818'e geriledi
main-news	headlines	2014	0306	1.4	Obama Suriye eylemi konusunda görüşüyor	Cameron, Suriye'deki askeri harekat için meclis oylamasını kaybetti
main-news	headlines	2014	0307	5	Mısır 'Müslüman Kardeşler'in varlıklarını donduruyor'	Mısır, Müslüman Kardeşler'in fonlarını donduruyor
main-news	headlines	2014	0308	0	Zen Raporu: Yüksek bakım olmak kolay değil	Rus göktaşı açık binadan ayrılıyor
main-news	headlines	2014	0310	4.6	Tony Abbott yeni Avustralya Başbakanı olarak yemin etti	Tony Abbott Avustralya Başbakanı Olarak Yemin Etti
main-news	headlines	2014	0311	4	Mısır ordusu Kardeşliği bozuyor	Mısır ordusu Müslüman Kardeşler'e darbe indiriyor
main-news	headlines	2014	0312	3.4	Venezuela meclisi Chavez'in sağlık krizinin ortasında toplandı	Meclis, Chavez krizinin ortasında toplandı
